SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
N,P07,S01,12125849956,0,저렴하게,좋습니다,만족,발림성,커버,8.55,7.09,5.67,5.16,4.88
N,P07,S01,12125849956,1,기존에쓰던건데 커버력은 밝은색이라 떨어지네요,헤라는 사랑입니다,상품은 참 괜찮습니다,저렴하게 잘 구매했어요,늘 사용하는 제품 좋아요,,,,,
N,P07,S01,11107769544,0,비비,생각보다,알렉스,만족,좋습니다,6.08,5.73,4.59,4.57,3.47
N,P07,S01,11107769544,1,피부에 순하고 좋습니다,향이 전에 꺼보다 약해진거 같고 케이스 바뀐걸로 보내주셔서 감사합니다,저렴한 가격에 판매해 주셔서 감사 합니다,비비 두꺼운감이있어서 안발랐는데 이건 두껍지도않고 만족해요,배송빠르고 좋아여이것만 쓰는데 그냥 가볍게 화장할때 너무 좋은듯베이스로도 쓰기좋고 피부가 좋아보여요,,,,,
N,P07,S01,13038661039,0,커버,촉촉,코링코,재구매,물광,8.12,7.71,5.96,5.01,3.99
N,P07,S01,13038661039,1,아주많은 종류의 쿠션 다써봤지만  오로지  하나만쓰고  커버력과광채 코링코 따라올만한게 없네요,두번째 사용하고 있어요,이것만 지금 재구매 10번째에요,확실히 얼굴톤이 밝아보이고 지속력이 좋습니다,몇년째 사용중이에요,,,,,
N,P07,S01,12374722542,0,촉촉하고,커버,성분이,있어요,만족,3.72,2.72,2.66,2.56,2.04
N,P07,S01,12374722542,1,만족하면서 잘쓰고 있어요,지성피부 정착템입니당 촉촉하고 무너짐 이서 이것만 써요,cc인데 생각보다 두껍게 발리네요,가격저렴해 재구매여,항상 쓰는 제품입니다,,,,,
N,P07,S14,83510045182,0,만족합니다,광이,커버,생각보다,톤업,2.66,2.6,2.56,2.35,1.76
N,P07,S14,83510045182,1,얼굴에 트러블나서 한번쓰고 버렸어요,얼굴이 화사해지네요,홈쇼핑에서 보고 우선 주문해서 써보려고 합니다,아직안써봐서 모르겠어요,홈쇼핑보다가 일단 리필 써보고 구매했어요,,,,,
N,P06,S28,28400996558,0,색상,데일리로,쿨톤,발색,가루,5.17,4.96,2.89,2.68,2.53
N,P06,S28,28400996558,1,배송은 약간 늦엇지만딸아이가 올리브땡에서 보구 구매햇어요마니저렴하네요,상품 만족합니다배송도 엄청 빠릅니다,발색이 잘되고 여행갈때 간편하게 이 팔레트 하나만 가지고 가도 될정도로 색이 다 활용도가 좋아요,여쿨인 제게  한줄기 빛같은  여러분 꼭 사세요,친구 선물 했는데 발색도 잘 되고 뭐 하나 안 쓰는 색 없이 팔레트 구성도 좋다고 하네요,,,,,
N,P07,S33,11546161472,0,커버,좋아,루나,감사합니다,만족,3.45,2.44,1.48,1.1,0.67
N,P07,S33,11546161472,1,깔끔하고 좋아요,다크써클이 워낙 심해서 완벽하게 커버되는건 아니지만 적당한것 같아요,너무조아요,사은품이었던 작은 컨실러가 살짝 흠집이 있네요,감사합니다,,,,,
N,P10,S23,23344384491,0,촉촉,있어요,자극,당근,트러블,10.28,6.91,4.27,4.06,3.64
N,P10,S23,23344384491,1,넘 촉촉하고 좋아요,촉촉하고 좋아요,당근패드 떨어질까봐 행사할때마다 헐레벌떡 구매해요,잘쓰고 있어요,좋어요,,,,,
N,P10,S29,26238107522,0,주름,저렴하게,유세린,있어요,효과,8.15,7.48,6.97,6.6,5.55
N,P10,S29,26238107522,1,부드럽게 발라지고 피부가 촉촉합니다,가격이 비싸 직구 했는데 만족해요,수입품으로 한국원가가 비싼걸로 아는데 암튼 이둑,와이프사줬는데 좋다고 재구매했어요,배송도생각보다빨리왔어요,,,,,
N,P07,S01,14981325825,0,커버력,저렴하게,만족합니다,비비,좋습니다,3.84,3.48,3.26,2.71,2.03
N,P07,S01,14981325825,1,모공 완전드러나고 좋은점 모르겠어요,늘쓰던거라 좋네요,비비크림 다 떨어저서 고민했었는데 빠른배송 좋았어요,항상 써오던거에요,손으로 바르면 좀 뻑뻑한데 내장된 퍼프로 바르면 확살히 촉촉하게 스며드는 느낌이 있어요,,,,,
N,P07,S01,22235320858,0,비비,커버,자연스럽게,발림성,피몽쉐,7.44,5.6,5.26,4.47,4.2
N,P07,S01,22235320858,1,안경써도 코에 자국 안남고 모공부각 안되고  화장 안 한 것같은데 화사해집니다,생각보다 어두워서 걱정이지만 발림성이 좋아 기대됩니다,오랜만에 주문해봤는데 역시 최고 모공이 넓고 지성인데 저는 수정화장 안하고이것만 발라도 시간 지나면 예쁘게 무너지면서 피부가 예뻐보여요 그런 맛에 피몽쉐 쓰는 것 같아요,비비크림을 사용하면 얼굴에 회색빛이 돌아서 영 아니었는데 피몽쉐는 얼굴에 착 붙으면서 제 피부색으로 표현되니까 너무 신기하더라구요,판매자분 너무 친절하고 단골 될수밖에 없어요,,,,,
N,P02,S25,15557524473,0,향도,재구매,촉촉,만족,좋습니다,9.05,6.85,6.82,6.63,6.06
N,P02,S25,15557524473,1,강하대요 발림은 좋대요 촉촉하니,잘쓰겠습니다,선물을 주어서 사진은 못 찍었지만 일주일 내내 바르더니 턱드름이 많이 완화되었다고 보여주네요,스킨로션 올인원이라 편해요,처음,,,,,
N,P07,S01,82169463002,0,커버,비비,저렴하게,좋습니다,만족,8.39,7.18,6.54,6.27,5.57
N,P07,S01,82169463002,1,피부 극민감성인데 얼굴에 암것도 안나고 좋아요,건성피부구요실버랑 블랙 번갈아가면서 사용중이예요개인적으로는 실버가 발림성도 그렇고 커버도 조금 더 나은것 같네요큰 차이는 없구요,항상 쓰던 비비크림인데   저렴한 가격에 구입했어요,잘 쓰겠습니다,그 전에 바르던 비비보다 윤기가 없어보이고 건조해보여요 쓰던것 쓸걸 후회가 되네요,,,,,
N,P07,S01,82014032113,0,커버력,비비,미샤,좋습니다,저렴,3.73,3.51,3.46,3.17,2.81
N,P07,S01,82014032113,1,재구매했어요,엄마가쓰는거라 주문해드렸어요사용기한도 넉넉하네요,아주최고맘에드네요,좋아요,저렴하고 좋습니다,,,,,
N,P11,S38,20950326494,0,클렌징,순하고,저렴하게,오일,좋습니다,10.93,10.57,9.94,8.85,5.65
N,P11,S38,20950326494,1,평소  사용중인  클렌징오일이고 가격이  너무 저렴해서 구매했는데 펌핑용기가 불량이라  펌핑할 때마다 용기주변으로  오일이  마구 흘러내립니다,물로 중화시키고 행궜을때 오일리함이 남아있지만 막상 건조한 느낌이 좀 있어요,배송도 빠르고 포장도 잘 되어 도착했습니다,오랫동안 써오고 있는데 이만한게 없는거 같아요,요것만 써요,,,,,
N,P06,S27,12074691418,0,클리오,그리기,발색,눈썹,만족,6.96,5.79,5.74,5.24,5.02
N,P06,S27,12074691418,1,그렇게 잘 매끄럽게 그려지는줄은 색상도 애매해요,사선으로 되어 있어서 그리기 쉽고 발림성도 좋고 색상도 마음에 들어요,가격대비 좋아요,부드럽게 잘 그려져요,똥손도 잘 그릴수 있어요,,,,,
N,P05,S07,15317992363,0,지속력,발색,색상,오래,색이,12.37,8.31,7.71,7.3,6.93
N,P05,S07,15317992363,1,여기서만 틴트구매하는데 이번에 픽한 틴트도 맘에드네요,늘쓰던거라 재구매하며 다른컬러도 주문했어요,밥먹고나서도 남아있고 발색도 부드럽고 좋습니다,어제 다른색상으로 또 샀음,생각보다 진한색이고 발색이너무이쁘네요,,,,,
N,P06,S08,28655964555,0,속눈썹,에뛰드,브라운,컬픽스,깔끔하게,10.74,9.71,6.02,5.75,5.32
N,P06,S08,28655964555,1,생각이상으로 만족합니다,원래 두제품 다 올리브영에서 사려다가 공홈에서 증정이벤트 발견하고 샀는데 둘다 너무 좋습니다,이렇게 오래 유지되는 마스카라는 첨이에요,눈에 유분기가 많은 저에겐 파우더로 유분기를 잡아줬는데도 번짐이 있었고 가루도 떨어지더라구요,너무너무 좋네요,,,,,
N,P07,S01,26731766527,0,인셀덤,비비,커버력은,촉촉,저렴하게,9.4,8.29,7.95,6.05,5.88
N,P07,S01,26731766527,1,오 비비 물건이네요,트러블폭탄 1번쓰고 바로 반품신청했더니 안된다네요 요즘 안되는곳도 있네요,촉촉하고 좋으네요,사용하던제품 저렴하게 구매했네요,비비만 해도 화사해 집니다,,,,,
N,P06,S26,10427916373,0,부드럽게,클리오,펜슬,만족,저렴하게,9.11,8.4,6.71,5.56,4.85
N,P06,S26,10427916373,1,좋습니다,항상 쓰던제품인데 여러면에서 저한테 딱 맞아서 정착해버렸습니다,제가 지성이라 그런가요번짐이 없다고해서 기대를 많이했는데저는 번지네요,늘 쓰던 제품 마음에 들어요,보통 세일해도 개당 7000원 정도인데 여기는 2개에 12900원이라니 세일가로 잘 샀습니다,,,,,
N,P05,S05,15622974484,0,색상,색이,예뻐요,저렴하게,컬러,13.66,10.79,7.53,6.78,6.28
N,P05,S05,15622974484,1,이색상만 세통째 사용중이에요,기본템으로 너무 과하지도 않고 매일 바르는 립이 되었어요재구매해서 두번째 사용중인데음 아마 계속 사용하게 될듯요원래는 코랄립을 많이 사용했었던 웜톤이었는데이 색이 저한테 이렇게 잘 어울릴줄 몰랏어요,색 굿굿 가성비 쨩짱 이 만한 가격으로 맥 립스틱을 산다는건 레전드를 넘어선 짱짱 SSG 모두들 이걸 사세요,포장 아주 꼼꼼히 잘 해주셔서 무사히 잘 도착했습니다,테디 색상은 좀 누디한 색인줄 알았는데 저한텐 생각했던거보다 더 진하게 발색되네요,,,,,
N,P07,S42,22680573785,0,엄마가,좋습니다,커버,만족,저렴하게,10.37,4.8,4.37,4.35,3.86
N,P07,S42,22680573785,1,발림성이 뛰어나요,좋습니다,좋아요,구성 푸짐해서 좋아요,예전에 구매했다가 컬러가 어두워서 사용하다 중단했다가 컬러가 톤업되어 나왔다 해서 구매했는데 아주 대 만족요 요즘 이뻐졌다는 말 말이들어요,,,,,
N,P02,S25,10156653112,0,좋습니다,만족,저렴하게,가격,랩시리즈,9.98,8.27,6.87,4.64,4.48
N,P02,S25,10156653112,1,간편하고 좋습니다,믿고 쓰는 만큼 항상 만족을 주는 제품입니다,맨날쓰는 상품이에요,써보고 자극하나없이 빠르게 흡수되어서 충격받고 결국 재구매했습니다비싸긴해도 값어치하는거같아요포장도 환경생각해서인지 비닐이 아니라 종이포장이여서 정말 마음에 들었습니다언젠간 플라스틱용기빼고 리필제품으로도 나왔음 좋겠네요,남편이 계속 사용하고 있어요,,,,,
N,P07,S01,83127070320,0,촉촉하고,트러블,23년,커버,안됨,2.62,1.87,1.4,1.04,1.04
N,P07,S01,83127070320,1,번들거림은 좀 있으나 발림도 좋고 오래가고 그리고 덧바르기도 편해요,유통기한도 23년 12월이고 배송 매우 빠르네요,홈쇼핑에서 하는거 보고 하나만 사봣는데 쏘쏘예요,예전에 피부과 다닐 때 썼던건데 요즘 피부 요철이 심하고 예민해서 뭐 바르기만해도 트러블나요,작아서 들고다니기도 좋고 피부재생된다니 믿고 계속 쓰려구요,,,,,
N,P07,S01,11113595568,0,비비,알렉스,좋습니다,커버,만족,5.18,4.35,4.24,3.55,3.51
N,P07,S01,11113595568,1,제가 다크한 피부인데 바르니까 보라빛이 나네요,알렉스 비비 엄마가 항상 사용하셔서 샀어요,항상쓰는 제품입니다,작은용량이지만 오래이용하네요,순하고 너무 좋아요,,,,,
N,P04,S43,23344384491,0,촉촉,있어요,당근,자극,재구매,21.2,11.09,8.53,7.46,7.25
N,P04,S43,23344384491,1,최고 닥토 한 번 하고 패드 반 갈라서 볼에 붙이고 머리 말리면 아주,고딩딸 홍조가 있는데 진정이 잘됩니다,촉촉하고 팩 대용으로 간편하게 사용하고있어요,촉촉하고 사용이 간편해서 앞으로도 꾸준히 사용할거같아요,너무 잘 쓰고 있어요,,,,,
N,P06,S28,5701086779,0,진저,발색,색상,예뻐요,데일리로,15.26,10.09,8.68,6.83,6.21
N,P06,S28,5701086779,1,오래 품절이었던 것 같은데 구해서 좋네요,스틱섀도는 바르기 편해서 간편한 반면 좀 뭉친다는 느낌이 있어서 브러쉬 사용해서 매트 싱글섀도로 화장하는 것을 더 선호합니다,결국은 프레스코만한 게 없어요,마음에 들어요,진저,,,,,
N,P11,S38,20349060734,0,클렌징,자극,촉촉,지워,세정력,30.6,11.89,11.38,10.7,8.0
N,P11,S38,20349060734,1,해외거주하면서도 이만한게 없어 꼭 한국서삽니다,가격대비 가성비 너무 좋고 순해서 좋아요,마니 촉촉해요,순하면서 세정력도 좋고 데일리로 써도 부담없어요,롤링하며 마사지도 되고 클렌징도 깨끗하게 되네요,,,,,
N,P07,S01,80662250879,0,커버,슈라멕,만족,좋습니다,재구매,4.72,4.4,4.23,4.01,3.91
N,P07,S01,80662250879,1,발림성은 별로였던걸로 기억하는데 다시 적응해봐야겠네요,얼굴이 다 뒤집어져서 찾아보다 구매하게됐는데 라이트도 제 얼굴보다 톤이 어두운것같아여  아쉽지만 피부엔 좋다고하니 써볼게오,같이온퍼프랑 쓰니 편해요,만족합니다,마스크때문에 스트레스였는데 안심이 되네여 다음엔 스노우로 사려구요,,,,,
N,P07,S45,20959239428,0,쉐딩,자연스,발색,쿨톤,색상,18.74,10.09,7.58,7.04,5.57
N,P07,S45,20959239428,1,사용중인 브러쉬의 문제인지 발색이 좀 약해요,너무잘쓰고있어요,발색력 좋아요,맘에들어요,정착 민스코 브러쉬도 넘 조음  코뚱이 나에겐 좀 작은 사이즈지만,,,,,
N,P10,S29,21646284131,0,저렴하게,있어요,가성비,가격,촉촉,9.67,6.86,6.4,6.08,5.93
N,P10,S29,21646284131,1,건조한피부 신경써보려고 샀습니다,쓰던거 다쓰고 재구매 가성비 최고인 아이크림입니다,얼굴 목 넉넉하게 바르고있어요,만족하며 쓰고 있었어요,건조해요,,,,,
N,P12,S16,26196392527,0,향이,향도,거품도,향기,오래,31.92,23.15,21.52,8.85,8.85
N,P12,S16,26196392527,1,향기도 좋고 머리를 감고나서 머릿결도 부드러워지고 세정력도 좋은 것 같아요,거품도 완젼 풍성제가 좋아하는 베이비 파우더 향이라 너무 좋아요,정말 깨끗이 잘 씻기고 향도 풍부하고 거품도 많아서 좋습니다,향기 지속력도 오래가서 향수 사용한 것처럼 은은하고 기분이 좋아집니다,로더베르꺼는 향이 좋아서 퍼퓸 샴푸로 잘쓰고 있어요,,,,,
N,P07,S41,11038095471,0,좋습니다,만족,여름에,저렴하게,입자가,6.52,6.01,5.08,4.98,4.84
N,P07,S41,11038095471,1,화장도 잘 안 무너지고 여름에 특히나 더 쓰기 좋은 것 같아요,입자가곱고 커버가 잘돼요,입자가 곱고 메이크업 붓으로 얇게 쓸어두면 여름이라 좋은거 같아요,너무좋아요,작은거 사고 만족해서 큰걸로 구매했는데 아 퍼프가 안들어 있을줄은 정말 상상도 못했어요,,,,,
N,P07,S01,12562330415,0,만족,커버,비비,좋습니다,저렴하게,6.2,4.46,4.05,3.6,3.48
N,P07,S01,12562330415,1,빠른배송 감사합니다,10년전쯤에 처음사용했을때 과하지않으면서 자연스러워서 만족했던 제품이였어요,추천,챙겨주신 샘플도 감사해요,진한 화장을 하지 않는 편이라 데일리로 가볍게 사용하고 있습니다,,,,,
N,P07,S42,21040212617,0,저렴하게,에스티로더,커버력,만족,지속력,13.18,7.64,7.03,6.29,6.27
N,P07,S42,21040212617,1,여기가 제일 저렴하네요,저렴하게 샀어여,정말 유명한 파데이지만 가볍게 화장하는 걸 좋아해서 파데를 잘 바르지 않아 이제야 써보았습니다,화홍948 7호 붓으로 바르면 진짜 찰떡이에요,매트한 걸 싫어하는 사람도 쓸 수밖에 없는 매력이 있어요,,,,,
N,P07,S01,9349853480,0,만족,커버력,비비,있어요,좋습니다,3.85,3.53,2.97,2.74,2.73
N,P07,S01,9349853480,1,착한가격에 쟁겨두기,피부과에서 발라주셨는데 너무 만족해서 여쭤보고 주문했어요,이것저것 많이 써봤는데 저한테는 젤 잘 맞는것같아요,매일 잘쓰고있는 상품입니다,지금까지 써본 비비 중에 최고입니다,,,,,
N,P07,S01,14256566885,0,커버,한율,좋습니다,발림성,만족,3.25,2.94,2.49,2.34,2.34
N,P07,S01,14256566885,1,커버력도 좋고 저자극입니다,아주만족합니다,한율비비는 제가 써본 비비중에 가장 좋아요,가격이 올라서 부담스러웠는데 여기서 저렴하게 판매해주셔서 좋아요,너무 잘 쓰고있어요,,,,,
N,P07,S42,26539564522,0,커버,만족,밀착력,지속력,좋습니다,15.66,11.15,7.69,6.43,6.36
N,P07,S42,26539564522,1,리뉴얼 전에 쓰던 거는 버튼을 눌러서여는 방식이였는데 이건 자석이네요,계속 쓰는건데 여기가 젤 저렴하네요,블랙쿠션 처음,배송도 빠르고 좋아요,늘쓰던거에요,,,,,
N,P07,S01,15005079779,0,만족합니다,촉촉하고,커버,닥터자르트,비비,3.63,2.56,2.51,2.32,2.06
N,P07,S01,15005079779,1,커버력은 거의 없네요,추운날 건조한날 아주 딱이에요,실버라인 샀었는데 수분감있고 밝아보여서 좋네요,처음에 성분이 분리되었는지 물인지 오일인지가 먼저 나와서 당황했네요,잘받았습니다,,,,,
N,P10,S44,21729341148,0,오일,촉촉,건조,피부가,있어요,18.31,11.34,10.49,9.74,7.08
N,P10,S44,21729341148,1,겨울용 너무 건조해서 구입했는데단독 사용보다는 오일 후 적절한 크림을 발랐을때 건조함이 덜 해요,만족합니다,겨울마다 찾아요,써봐요일단 향도 순하고 나쁘지 않아요,촉촉하고 만족합니다,,,,,
N,P09,S21,27422235528,0,커서,끈적,좋습니다,있어요,편하고,7.66,7.61,6.19,6.14,5.65
N,P09,S21,27422235528,1,남편이 골프 치면 편하게 바르고 싶다고 방송 보고 주문해 달라고 하네요,집앞 잠깐 나갈때 톡톡바르면  살짝 피부톤업도 되고 좋네요,바르면 피부가 밝아보여요얇아서 좋구 가볍게 발려서 좋아요,대박나세요도착 후 바로 얼굴로 긋긋  시원합니다동요들한테 추천하고있어요,마음에 들어요같이  온 미니 쿠션은   간단히 쓰기좋아요,,,,,
N,P07,S01,26963088523,0,배송도,촉촉하고,만족합니다,감사합니다,가격도,2.7,1.97,1.91,1.77,1.61
N,P07,S01,26963088523,1,괜찮네요,아무래도 촉촉하다보니 지속력이 엄청 좋은건 아니지만 발림성이나 커버력은 만족합니다,좋아요,매 번 주문해서 쓰고 있어요,적당한 커버대체적으로 만족합니다,,,,,
N,P07,S01,22780321803,0,만족합니다,감사합니다,촉촉하,커버력,발림성,1.74,1.51,1.18,1.03,0.71
N,P07,S01,22780321803,1,커버력이 살짝떨어지지만 부드럽네요,리뉴얼 돼서 처음,감사합니다,빠른배송 감사합니다,발림성이 좋은데 반해 피부표현이 매트하게 마무리되네요,,,,,
N,P06,S26,82389471883,0,클리오,재구매,저렴하게,부드럽게,지속력,9.57,7.28,7.14,6.44,6.36
N,P06,S26,82389471883,1,좋아요,너무 좋아요,그래서 이번처럼 저렴하게 구매하려고 하는데 가격 너무 착해요감사합니다,잘 안번지고 부드러워요,잘 말려주지 않으면 금방 번져서 조심해야할 것 같아요,,,,,
N,P09,S21,82935609396,0,커서,있어요,촉촉,만족,시원,9.58,6.82,6.27,5.88,5.8
N,P09,S21,82935609396,1,완전좋으네요,재구매좋아요,뭔데 패키지가 이렇게 다 젖어서 오나요,크기는 너무 커서 좋네요,화장품이 안묻어 좋아하시네요,,,,,
N,P04,S43,9004015026,0,피지,자극,코팩,효과,저렴하게,11.28,9.92,9.24,7.39,6.22
N,P04,S43,9004015026,1,좋은제품 저렴하게 구입했습니다,차앤박은 수년째 여러제품 써와서 믿고 구매합니다,코팩사용하고 거뭇거뭇한거 많이사라져서 좋아요,만족합니다몇 년 전에 썼을 때는 이렇게까지 만족스럽지 못 해서 이것저것 다 써봤는데 이번에 다시 써보니 피지도 잘 불려지고 좋습니다,제가 써본 코팩 중에 가장 효과가 좋았던 제품이어서 이번에 더 많이 구매했어요,,,,,
N,P05,S07,22334086515,0,색이,색상,예뻐요,발색,가을,14.77,14.68,11.79,7.85,7.78
N,P05,S07,22334086515,1,예뻐요,컬러도 너무 이쁘고 실제로 보니까 더 고급스러워 보이네요,궁금했던 제품이 사은품으로 와서 더   만족해요,요즘 저렴한거 잘 나오지만 사은품 구성이랑 패키지 생각하면 합리적이라고 생각합니다,예쁩니다,,,,,
N,P10,S34,28603885554,0,톤업,자연스럽게,커버,만족합니다,발림성,4.8,4.4,3.25,2.75,2.69
N,P10,S34,28603885554,1,아직  써보지는  않았는데 후비보고 샀어요,진짜 피부 표현도 그렇고 안 묻어나고 그냥 사랑해요,샵링크 통해서 잘 구매햏어요톤 정리도 잘 되고 매끈해요,가볍게 화장하는분께 완전추천요 잘 발리고 밀리지않아요마스크에 거의 묻지 않구요,화사해보이고 발림성 좋아요,,,,,
N,P07,S01,7469286149,0,비비,저렴하게,커버력,만족,발림성,7.79,7.22,5.81,5.7,4.69
N,P07,S01,7469286149,1,잘 받았습니다,발림성 좋고 무난해요,유통기한 아주 넉넉해요,항상 쓰던 비비,부드럽고 좋아요,,,,,
N,P11,S37,6633584197,0,지워,자극,순하고,눈에,폰즈,9.87,7.76,7.26,6.4,6.34
N,P11,S37,6633584197,1,최고 추천함당,늘 잘쓰던 제품 눈에 들어가도 자극없고 뿌얘지지않으면서화장은 잘 지워내서 좋아요,눈화장지울때 가끔이라도 따가움이 없어요일부러 눈을 뜨고 눈동자를 문지르지 않는 이상은 다른리무버보다 자극이 없어서 좋습니다,눈이 예민한편인데이건 눈 안따갑고 잘 지워져요,눈이 안따가우면서도 잘 지워줘요,,,,,
N,P07,S01,80146497357,0,좋아,만족,,,,1.22,0.51,,,
N,P07,S01,80146497357,1,완전 웜톤인 울엄마가 바르면 더 굿촉촉하게 로션 바르듯 대충 발라도 되고피부가 편해서 좋아요,계속 재구매중입니다,,,,,,,,
