SITE_GUBUN,REVIEW_DOC_NO,PART_ID,DOC_PART_NO,CLASSIFY,EMPATHY,EMPATHY_SCORE
N,RVD-220323-0016847,12310102909,0,12,만족,4
N,RVD-220323-0016846,12310102909,0,12,중립,3
N,RVD-220323-0016845,12310102909,0,12,중립,3
N,RVD-220323-0016844,12310102909,0,12,만족,4
N,RVD-220323-0016843,12310102909,0,12,중립,3
N,RVD-220323-0016842,12310102909,0,12,싫음,1
N,RVD-220323-0016841,12310102909,0,12,만족,4
N,RVD-220323-0066597,26731935522,0,12,만족,4
N,RVD-220323-0066595,26731935522,0,12,만족,4
N,RVD-220323-0066596,26731935522,0,12,중립,3
N,RVD-220323-0066594,26731935522,0,12,만족,4
N,RVD-220323-0063910,30085828618,0,12,만족,4
N,RVD-220323-0063909,30085828618,0,12,만족,4
N,RVD-220323-0063908,30085828618,0,12,감동,4
N,RVD-220323-0063907,30085828618,0,12,설렘,4
N,RVD-220323-0063906,30085828618,0,12,행복,5
N,RVD-220323-0063905,30085828618,0,12,중립,3
N,RVD-220323-0063904,30085828618,0,12,중립,3
N,RVD-220323-0063903,30085828618,0,12,중립,3
N,RVD-220323-0063901,30085828618,0,12,중립,3
N,RVD-220323-0063902,30085828618,0,12,중립,3
N,RVD-220323-0063900,30085828618,0,12,바람,4
N,RVD-220323-0063899,30085828618,0,12,중립,3
N,RVD-220323-0063898,30085828618,0,12,만족,4
